"359";"180";"13";;"1"
"360";"180";"14";;"1"
"361";"181";"13";;"1"
"362";"181";"14";;"1"
"363";"182";"13";;"1"
"364";"182";"14";;"1"
"365";"183";"13";;"1"
"366";"183";"14";;"1"
"367";"184";"13";;"1"
"368";"184";"14";;"1"
"369";"185";"13";;"1"
"370";"185";"14";;"1"
"371";"186";"13";;"1"
"372";"186";"14";;"1"
"373";"187";"13";;"1"
"374";"187";"14";;"1"
"375";"188";"13";;"1"
"376";"188";"14";;"1"
"377";"189";"13";;"1"
"378";"189";"14";;"1"
"379";"190";"13";;"1"
"380";"190";"14";;"1"
"381";"191";"13";;"1"
"382";"191";"14";;"1"
"383";"192";"13";;"1"
"384";"192";"14";;"1"
"385";"193";"13";;"1"
"386";"193";"14";;"1"
"387";"194";"13";;"1"
"388";"194";"14";;"1"
"389";"195";"13";;"1"
"390";"195";"14";;"1"
"391";"196";"13";;"1"
"392";"196";"14";;"1"
"393";"197";"13";;"1"
"394";"197";"14";;"1"
"395";"198";"13";;"1"
"396";"198";"14";;"1"
"397";"199";"13";;"1"
"398";"199";"14";;"1"
"399";"200";"13";;"1"
"400";"200";"14";;"1"
"401";"201";"13";;"1"
"402";"201";"14";;"1"
"403";"202";"13";;"1"
"404";"202";"14";;"1"
"405";"203";"13";;"1"
"406";"203";"14";;"1"
"407";"204";"13";;"1"
"408";"204";"14";;"1"
"409";"205";"13";;"1"
"410";"205";"14";;"1"
"411";"206";"13";;"1"
"412";"206";"14";;"1"
"413";"207";"13";;"1"
"414";"207";"14";;"1"
"415";"208";"13";;"1"
"416";"208";"14";;"1"
"417";"209";"13";;"1"
"418";"209";"14";;"1"
"419";"210";"13";;"1"
"420";"210";"14";;"1"
"421";"211";"13";;"1"
"422";"211";"14";;"1"
"423";"212";"13";;"1"
"424";"212";"14";;"1"
"425";"213";"13";;"1"
"426";"213";"14";;"1"
"427";"214";"13";;"1"
"428";"214";"14";;"1"
"429";"215";"13";;"1"
"430";"215";"14";;"1"
"431";"216";"13";;"1"
"432";"216";"14";;"1"
"433";"217";"13";;"1"
"434";"217";"14";;"1"
"435";"218";"13";;"1"
"436";"218";"14";;"1"
"437";"219";"13";;"1"
"438";"219";"14";;"1"
"439";"220";"13";;"1"
"440";"220";"14";;"1"
"441";"221";"13";;"1"
"442";"221";"14";;"1"
"443";"222";"13";;"1"
"444";"222";"14";;"1"
"445";"223";"13";;"1"
"446";"223";"14";;"1"
"447";"224";"13";;"1"
"448";"224";"14";;"1"
"449";"225";"13";;"1"
"450";"225";"14";;"1"
"451";"226";"13";;"1"
"452";"226";"14";;"1"
"453";"227";"13";;"1"
"454";"227";"14";;"1"
"455";"228";"13";;"1"
"456";"228";"14";;"1"
"457";"229";"13";;"1"
"458";"229";"14";;"1"
"459";"230";"13";;"1"
"460";"230";"14";;"1"
"461";"231";"13";;"1"
"462";"231";"14";;"1"
"463";"232";"13";;"1"
"464";"232";"14";;"1"
"465";"233";"13";;"1"
"466";"233";"14";;"1"
"467";"234";"13";;"1"
"468";"234";"14";;"1"
"469";"235";"13";;"1"
"470";"235";"14";;"1"
"471";"236";"13";;"1"
"472";"236";"14";;"1"
"473";"237";"13";;"1"
"474";"237";"14";;"1"
"475";"238";"13";;"1"
"476";"238";"14";;"1"
"477";"239";"13";;"1"
"478";"239";"14";;"1"
"479";"240";"13";;"1"
"480";"240";"14";;"1"
"481";"241";"13";;"1"
"482";"241";"14";;"1"
"483";"242";"13";;"1"
"484";"242";"14";;"1"
"485";"243";"13";;"1"
"486";"243";"14";;"1"
"487";"244";"13";;"1"
"488";"244";"14";;"1"
"489";"245";"13";;"1"
"490";"245";"14";;"1"
"491";"246";"13";;"1"
"492";"246";"14";;"1"
"493";"247";"13";;"1"
"494";"247";"14";;"1"
"495";"248";"13";;"1"
"496";"248";"14";;"1"
"497";"249";"13";;"1"
"498";"249";"14";;"1"
"499";"250";"13";;"1"
"500";"250";"14";;"1"
"501";"251";"13";;"1"
"502";"251";"14";;"1"
"503";"252";"13";;"1"
"504";"252";"14";;"1"
"505";"253";"13";;"1"
"506";"253";"14";;"1"
"507";"254";"13";;"1"
"508";"254";"14";;"1"
"509";"255";"13";;"1"
"510";"255";"14";;"1"
"511";"256";"13";;"1"
"512";"256";"14";;"1"
"513";"257";"13";;"1"
"514";"257";"14";;"1"
"515";"258";"13";;"1"
"516";"258";"14";;"1"
"517";"259";"13";;"1"
"518";"259";"14";;"1"
"519";"260";"13";;"1"
"520";"260";"14";;"1"
"521";"261";"13";;"1"
"522";"261";"14";;"1"
"523";"262";"13";;"1"
"524";"262";"14";;"1"
"525";"263";"13";;"1"
"526";"263";"14";;"1"
"527";"264";"13";;"1"
"528";"264";"14";;"1"
"529";"265";"13";;"1"
"530";"265";"14";;"1"
"531";"266";"13";;"1"
"532";"266";"14";;"1"
"533";"267";"13";;"1"
"534";"267";"14";;"1"
"535";"268";"13";;"1"
"536";"268";"14";;"1"
"537";"269";"13";;"1"
"538";"269";"14";;"1"
"539";"270";"13";;"1"
"540";"270";"14";;"1"
"541";"271";"13";;"1"
"542";"271";"14";;"1"
"543";"272";"13";;"1"
"544";"272";"14";;"1"
"545";"273";"13";;"1"
"546";"273";"14";;"1"
"547";"274";"13";;"1"
"548";"274";"14";;"1"
"549";"275";"13";;"1"
"550";"275";"14";;"1"
"551";"276";"13";;"1"
"552";"276";"14";;"1"
"553";"277";"13";;"1"
"554";"277";"14";;"1"
"555";"278";"13";;"1"
"556";"278";"14";;"1"
"557";"279";"13";;"1"
"558";"279";"14";;"1"
"559";"280";"13";;"1"
"560";"280";"14";;"1"
"561";"281";"13";;"1"
"562";"281";"14";;"1"
"563";"282";"13";;"1"
"564";"282";"14";;"1"
"565";"283";"13";;"1"
"566";"283";"14";;"1"
"567";"284";"13";;"1"
"568";"284";"14";;"1"
"569";"285";"13";;"1"
"570";"285";"14";;"1"
"571";"286";"13";;"1"
"572";"286";"14";;"1"
"573";"287";"13";;"1"
"574";"287";"14";;"1"
"575";"288";"13";;"1"
"576";"288";"14";;"1"
"577";"289";"13";;"1"
"578";"289";"14";;"1"
"579";"290";"13";;"1"
"580";"290";"14";;"1"
"581";"291";"13";;"1"
"582";"291";"14";;"1"
"583";"292";"13";;"1"
"584";"292";"14";;"1"
"585";"293";"13";;"1"
"586";"293";"14";;"1"
"587";"294";"13";;"1"
"588";"294";"14";;"1"
"589";"295";"13";;"1"
"590";"295";"14";;"1"
"591";"296";"13";;"1"
"592";"296";"14";;"1"
"593";"297";"13";;"1"
"594";"297";"14";;"1"
"595";"298";"13";;"1"
"596";"298";"14";;"1"
"597";"299";"13";;"1"
"598";"299";"14";;"1"
"599";"300";"13";;"1"
"600";"300";"14";;"1"
"601";"301";"13";;"1"
"602";"301";"14";;"1"
"603";"302";"13";;"1"
"604";"302";"14";;"1"
"605";"303";"13";;"1"
"606";"303";"14";;"1"
"607";"304";"13";;"1"
"608";"304";"14";;"1"
"609";"305";"13";;"1"
"610";"305";"14";;"1"
"611";"306";"13";;"1"
"612";"306";"14";;"1"
"613";"307";"13";;"1"
"614";"307";"14";;"1"
"615";"308";"13";;"1"
"616";"308";"14";;"1"
"617";"309";"13";;"1"
"618";"309";"14";;"1"
"619";"310";"13";;"1"
"620";"310";"14";;"1"
"621";"311";"13";;"1"
"622";"311";"14";;"1"
"623";"312";"13";;"1"
"624";"312";"14";;"1"
"625";"313";"13";;"1"
"626";"313";"14";;"1"
"627";"314";"13";;"1"
"628";"314";"14";;"1"
"629";"315";"13";;"1"
"630";"315";"14";;"1"
"631";"316";"13";;"1"
"632";"316";"14";;"1"
"633";"317";"13";;"1"
"634";"317";"14";;"1"
"635";"318";"13";;"1"
"636";"318";"14";;"1"
"637";"319";"13";;"1"
"638";"319";"14";;"1"
"639";"320";"13";;"1"
"640";"320";"14";;"1"
"641";"321";"13";;"1"
"642";"321";"14";;"1"
"643";"322";"13";;"1"
"644";"322";"14";;"1"
"645";"323";"13";;"1"
"646";"323";"14";;"1"
"647";"324";"13";;"1"
"648";"324";"14";;"1"
"649";"325";"13";;"1"
"650";"325";"14";;"1"
"651";"326";"13";;"1"
"652";"326";"14";;"1"
"653";"327";"13";;"1"
"654";"327";"14";;"1"
"655";"328";"13";;"1"
"656";"328";"14";;"1"
"657";"329";"13";;"1"
"658";"329";"14";;"1"
"659";"330";"13";;"1"
"660";"330";"14";;"1"
"661";"331";"13";;"1"
"662";"331";"14";;"1"
"663";"332";"13";;"1"
"664";"332";"14";;"1"
"665";"333";"13";;"1"
"666";"333";"14";;"1"
"667";"334";"13";;"1"
"668";"334";"14";;"1"
"669";"335";"13";;"1"
"670";"335";"14";;"1"
"671";"336";"13";;"1"
"672";"336";"14";;"1"
"673";"337";"13";;"1"
"674";"337";"14";;"1"
"675";"338";"13";;"1"
"676";"338";"14";;"1"
"677";"339";"13";;"1"
"678";"339";"14";;"1"
"679";"340";"13";;"1"
"680";"340";"14";;"1"
"681";"341";"13";;"1"
"682";"341";"14";;"1"
"683";"342";"13";;"1"
"684";"342";"14";;"1"
"685";"343";"13";;"1"
"686";"343";"14";;"1"
"687";"344";"13";;"1"
"688";"344";"14";;"1"
"689";"345";"13";;"1"
"690";"345";"14";;"1"
"691";"346";"13";;"1"
"692";"346";"14";;"1"
"693";"347";"13";;"1"
"694";"347";"14";;"1"
"695";"348";"13";;"1"
"696";"348";"14";;"1"
"697";"349";"13";;"1"
"698";"349";"14";;"1"
"699";"350";"13";;"1"
"700";"350";"14";;"1"
"701";"351";"13";;"1"
"702";"351";"14";;"1"
"703";"352";"13";;"1"
"704";"352";"14";;"1"
"705";"353";"13";;"1"
"706";"353";"14";;"1"
"707";"354";"13";;"1"
"708";"354";"14";;"1"
"709";"355";"13";;"1"
"710";"355";"14";;"1"
"711";"356";"13";;"1"
"712";"356";"14";;"1"
"713";"357";"13";;"1"
"714";"357";"14";;"1"
"715";"358";"13";;"1"
"716";"358";"14";;"1"
"717";"359";"13";;"1"
"718";"359";"14";;"1"
"719";"360";"13";;"1"
"720";"360";"14";;"1"
"721";"361";"13";;"1"
"722";"361";"14";;"1"
"723";"362";"13";;"1"
"724";"362";"14";;"1"
"725";"363";"13";;"1"
"726";"363";"14";;"1"
"727";"364";"13";;"1"
"728";"364";"14";;"1"
"729";"365";"13";;"1"
"730";"365";"14";;"1"
"731";"366";"13";;"1"
"732";"366";"14";;"1"
"733";"367";"13";;"1"
"734";"367";"14";;"1"
"735";"368";"13";;"1"
"736";"368";"14";;"1"
"737";"369";"13";;"1"
"738";"369";"14";;"1"
"739";"370";"13";;"1"
"740";"370";"14";;"1"
"741";"371";"13";;"1"
"742";"371";"14";;"1"
"743";"372";"13";;"1"
"744";"372";"14";;"1"
"745";"373";"13";;"1"
"746";"373";"14";;"1"
"747";"374";"13";;"1"
"748";"374";"14";;"1"
"749";"375";"13";;"1"
"750";"375";"14";;"1"
"751";"376";"13";;"1"
"752";"376";"14";;"1"
"753";"377";"13";;"1"
"754";"377";"14";;"1"
"755";"378";"13";;"1"
"756";"378";"14";;"1"
"757";"379";"13";;"1"
"758";"379";"14";;"1"
"759";"380";"13";;"1"
"760";"380";"14";;"1"
"761";"381";"13";;"1"
"762";"381";"14";;"1"
"763";"382";"13";;"1"
"764";"382";"14";;"1"
"765";"383";"13";;"1"
"766";"383";"14";;"1"
"767";"384";"13";;"1"
"768";"384";"14";;"1"
"769";"385";"13";;"1"
"770";"385";"14";;"1"
"771";"386";"13";;"1"
"772";"386";"14";;"1"
"773";"387";"13";;"1"
"774";"387";"14";;"1"
"775";"388";"13";;"1"
"776";"388";"14";;"1"
"777";"389";"13";;"1"
"778";"389";"14";;"1"
"779";"390";"13";;"1"
"780";"390";"14";;"1"
"781";"391";"13";;"1"
"782";"391";"14";;"1"
"783";"392";"13";;"1"
"784";"392";"14";;"1"
"785";"393";"13";;"1"
"786";"393";"14";;"1"
"787";"394";"13";;"1"
"788";"394";"14";;"1"
"789";"395";"13";;"1"
"790";"395";"14";;"1"
"791";"396";"13";;"1"
"792";"396";"14";;"1"
"793";"397";"13";;"1"
"794";"397";"14";;"1"
"795";"398";"13";;"1"
"796";"398";"14";;"1"
"797";"399";"13";;"1"
"798";"399";"14";;"1"
"799";"400";"13";;"1"
"800";"400";"14";;"1"
"801";"401";"13";;"1"
"802";"401";"14";;"1"
"803";"402";"13";;"1"
"804";"402";"14";;"1"
"805";"403";"13";;"1"
"806";"403";"14";;"1"
"807";"404";"13";;"1"
"808";"404";"14";;"1"
"809";"405";"13";;"1"
"810";"405";"14";;"1"
"811";"406";"13";;"1"
"812";"406";"14";;"1"
"813";"407";"13";;"1"
"814";"407";"14";;"1"
"815";"408";"13";;"1"
"816";"408";"14";;"1"
"817";"409";"13";;"1"
"818";"409";"14";;"1"
"819";"410";"13";;"1"
"820";"410";"14";;"1"
"821";"411";"13";;"1"
"822";"411";"14";;"1"
"823";"412";"13";;"1"
"824";"412";"14";;"1"
"825";"413";"13";;"1"
"826";"413";"14";;"1"
"827";"414";"13";;"1"
"828";"414";"14";;"1"
"829";"415";"13";;"1"
"830";"415";"14";;"1"
"831";"416";"13";;"1"
"832";"416";"14";;"1"
"833";"417";"13";;"1"
"834";"417";"14";;"1"
"835";"418";"13";;"1"
"836";"418";"14";;"1"
"837";"419";"13";;"1"
"838";"419";"14";;"1"
"839";"420";"13";;"1"
"840";"420";"14";;"1"
"841";"421";"13";;"1"
"842";"421";"14";;"1"
"843";"422";"13";;"1"
"844";"422";"14";;"1"
"845";"423";"13";;"1"
"846";"423";"14";;"1"
"847";"424";"13";;"1"
"848";"424";"14";;"1"
"849";"425";"13";;"1"
"850";"425";"14";;"1"
"851";"426";"13";;"1"
"852";"426";"14";;"1"
"853";"427";"13";;"1"
"854";"427";"14";;"1"
"855";"428";"13";;"1"
"856";"428";"14";;"1"
"857";"429";"13";;"1"
"858";"429";"14";;"1"
"859";"430";"13";;"1"
"860";"430";"14";;"1"
"861";"431";"13";;"1"
"862";"431";"14";;"1"
"863";"432";"13";;"1"
"864";"432";"14";;"1"
"865";"433";"13";;"1"
"866";"433";"14";;"1"
"867";"434";"13";;"1"
"868";"434";"14";;"1"
"869";"435";"13";;"1"
"870";"435";"14";;"1"
"871";"436";"13";;"1"
"872";"436";"14";;"1"
"873";"437";"13";;"1"
"874";"437";"14";;"1"
"875";"438";"13";;"1"
"876";"438";"14";;"1"
"877";"439";"13";;"1"
"878";"439";"14";;"1"
"879";"440";"13";;"1"
"880";"440";"14";;"1"
"881";"441";"13";;"1"
"882";"441";"14";;"1"
"883";"442";"13";;"1"
"884";"442";"14";;"1"
"885";"443";"13";;"1"
"886";"443";"14";;"1"
"887";"444";"13";;"1"
"888";"444";"14";;"1"
"889";"445";"13";;"1"
"890";"445";"14";;"1"
"891";"446";"13";;"1"
"892";"446";"14";;"1"
"893";"447";"13";;"1"
"894";"447";"14";;"1"
"895";"448";"13";;"1"
"896";"448";"14";;"1"
"897";"449";"13";;"1"
"898";"449";"14";;"1"
"899";"450";"13";;"1"
"900";"450";"14";;"1"
"901";"451";"13";;"1"
"902";"451";"14";;"1"
"903";"452";"13";;"1"
"904";"452";"14";;"1"
"905";"453";"13";;"1"
"906";"453";"14";;"1"
"907";"454";"13";;"1"
"908";"454";"14";;"1"
"909";"455";"13";;"1"
"910";"455";"14";;"1"
"911";"456";"13";;"1"
"912";"456";"14";;"1"
"913";"457";"13";;"1"
"914";"457";"14";;"1"
"915";"458";"13";;"1"
"916";"458";"14";;"1"
"917";"459";"13";;"1"
"918";"459";"14";;"1"
"919";"460";"13";;"1"
"920";"460";"14";;"1"
"921";"461";"13";;"1"
"922";"461";"14";;"1"
"923";"462";"13";;"1"
"924";"462";"14";;"1"
"925";"463";"13";;"1"
"926";"463";"14";;"1"
"927";"464";"13";;"1"
"928";"464";"14";;"1"
"929";"465";"13";;"1"
"930";"465";"14";;"1"
"931";"466";"13";;"1"
"932";"466";"14";;"1"
"933";"467";"13";;"1"
"934";"467";"14";;"1"
"935";"468";"13";;"1"
"936";"468";"14";;"1"
"937";"469";"13";;"1"
"938";"469";"14";;"1"
"939";"470";"13";;"1"
"940";"470";"14";;"1"
"941";"471";"13";;"1"
"942";"471";"14";;"1"
"943";"472";"13";;"1"
"944";"472";"14";;"1"
"945";"473";"13";;"1"
"946";"473";"14";;"1"
"947";"474";"13";;"1"
"948";"474";"14";;"1"
"949";"475";"13";;"1"
"950";"475";"14";;"1"
"951";"476";"13";;"1"
"952";"476";"14";;"1"
"953";"477";"13";;"1"
"954";"477";"14";;"1"
"955";"478";"13";;"1"
"956";"478";"14";;"1"
"957";"479";"13";;"1"
"958";"479";"14";;"1"
"959";"480";"13";;"1"
"960";"480";"14";;"1"
"961";"481";"13";;"1"
"962";"481";"14";;"1"
"963";"482";"13";;"1"
"964";"482";"14";;"1"
"965";"483";"13";;"1"
"966";"483";"14";;"1"
"967";"484";"13";;"1"
"968";"484";"14";;"1"
"969";"485";"13";;"1"
"970";"485";"14";;"1"
"971";"486";"13";;"1"
"972";"486";"14";;"1"
"973";"487";"13";;"1"
"974";"487";"14";;"1"
"975";"488";"13";;"1"
"976";"488";"14";;"1"
"977";"489";"13";;"1"
"978";"489";"14";;"1"
"979";"490";"13";;"1"
"980";"490";"14";;"1"
"981";"491";"13";;"1"
"982";"491";"14";;"1"
"983";"492";"13";;"1"
"984";"492";"14";;"1"
"985";"493";"13";;"1"
"986";"493";"14";;"1"
"987";"494";"13";;"1"
"988";"494";"14";;"1"
"989";"495";"13";;"1"
"990";"495";"14";;"1"
"991";"496";"13";;"1"
"992";"496";"14";;"1"
"993";"497";"13";;"1"
"994";"497";"14";;"1"
"995";"498";"13";;"1"
"996";"498";"14";;"1"
"997";"499";"13";;"1"
"998";"499";"14";;"1"
"999";"500";"13";;"1"
