"91";"2";"14";"berry"
"92";"1";"14";"black"
"92";"2";"14";"black"
"93";"1";"14";"charcoal"
"93";"2";"14";"charcoal"
"94";"1";"14";"navy"
"94";"2";"14";"navy"
"95";"1";"14";"berry"
"95";"2";"14";"berry"
"96";"1";"14";"black"
"96";"2";"14";"black"
"97";"1";"14";"lime"
"97";"2";"14";"lime"
"98";"1";"14";"grey"
"98";"2";"14";"grey"
"99";"1";"14";"mustard"
"99";"2";"14";"mustard"
"100";"1";"14";"khaki"
"100";"2";"14";"khaki"
"101";"1";"14";"grape"
"101";"2";"14";"grape"
"102";"1";"14";"charcoal"
"102";"2";"14";"charcoal"
"103";"1";"14";"coral"
"103";"2";"14";"coral"
"104";"1";"14";"denim-blue"
"104";"2";"14";"denim-blue"
"105";"1";"14";"berry"
"105";"2";"14";"berry"
"106";"1";"14";"black"
"106";"2";"14";"black"
"107";"1";"14";"lime"
"107";"2";"14";"lime"
"108";"1";"14";"khaki"
"108";"2";"14";"khaki"
"109";"1";"14";"cobalt"
"109";"2";"14";"cobalt"
"110";"1";"14";"violet"
"110";"2";"14";"violet"
"111";"1";"14";"multi"
"111";"2";"14";"multi"
"112";"1";"14";"multi"
"112";"2";"14";"multi"
"113";"1";"14";"multi"
"113";"2";"14";"multi"
"114";"1";"14";"blue"
"114";"2";"14";"blue"
"115";"1";"14";"red"
"115";"2";"14";"red"
"116";"1";"14";"multi"
"116";"2";"14";"multi"
"117";"1";"14";"natural"
"117";"2";"14";"natural"
"118";"1";"14";"purple"
"118";"2";"14";"purple"
"119";"1";"14";"brown"
"119";"2";"14";"brown"
"120";"1";"14";"natural"
"120";"2";"14";"natural"
"121";"1";"14";"grey"
"121";"2";"14";"grey"
"122";"1";"14";"multi"
"122";"2";"14";"multi"
"123";"1";"14";"red"
"123";"2";"14";"red"
"124";"1";"14";"blue"
"124";"2";"14";"blue"
"125";"1";"14";"berry"
"125";"2";"14";"berry"
"126";"1";"14";"green"
"126";"2";"14";"green"
"127";"1";"14";"berry"
"127";"2";"14";"berry"
"128";"1";"14";"black"
"128";"2";"14";"black"
"129";"1";"14";"mustard"
"129";"2";"14";"mustard"
"130";"1";"14";"purple"
"130";"2";"14";"purple"
"131";"1";"14";"charcoal"
"131";"2";"14";"charcoal"
"132";"1";"14";"rust"
"132";"2";"14";"rust"
"133";"1";"14";"teal"
"133";"2";"14";"teal"
"134";"1";"14";"navy"
"134";"2";"14";"navy"
"135";"1";"14";"berry"
"135";"2";"14";"berry"
"136";"1";"14";"black"
"136";"2";"14";"black"
"137";"1";"14";"grape"
"137";"2";"14";"grape"
"138";"1";"14";"charcoal"
"138";"2";"14";"charcoal"
"139";"1";"14";"rust"
"139";"2";"14";"rust"
"140";"1";"14";"olive"
"140";"2";"14";"olive"
"141";"1";"14";"navy"
"141";"2";"14";"navy"
"142";"1";"14";"black"
"142";"2";"14";"black"
"143";"1";"14";"wine"
"143";"2";"14";"wine"
"144";"1";"14";"grape"
"144";"2";"14";"grape"
"145";"1";"14";"charcoal"
"145";"2";"14";"charcoal"
"146";"1";"14";"olive"
"146";"2";"14";"olive"
"147";"1";"14";"navy"
"147";"2";"14";"navy"
"148";"1";"14";"bottle"
"148";"2";"14";"bottle"
"149";"1";"14";"grey marl"
"149";"2";"14";"grey marl"
"150";"1";"14";"black"
"150";"2";"14";"black"
"151";"1";"14";"mustard"
"151";"2";"14";"mustard"
"152";"1";"14";"cobalt"
"152";"2";"14";"cobalt"
"153";"1";"14";"red"
"153";"2";"14";"red"
"154";"1";"14";"teal"
"154";"2";"14";"teal"
"155";"1";"14";"stone"
"155";"2";"14";"stone"
"156";"1";"14";"cobalt"
"156";"2";"14";"cobalt"
"157";"1";"14";"orange"
"157";"2";"14";"orange"
"158";"1";"14";"navy"
"158";"2";"14";"navy"
"159";"1";"14";"blue"
"159";"2";"14";"blue"
"160";"1";"14";"multi"
"160";"2";"14";"multi"
"161";"1";"14";"berry"
"161";"2";"14";"berry"
"162";"1";"14";"purple"
"162";"2";"14";"purple"
"163";"1";"14";"teal"
"163";"2";"14";"teal"
"164";"1";"14";"grey"
"164";"2";"14";"grey"
"165";"1";"14";"multi"
"165";"2";"14";"multi"
"166";"1";"14";"black"
"166";"2";"14";"black"
"167";"1";"14";"nude"
"167";"2";"14";"nude"
"168";"1";"14";"berry"
"168";"2";"14";"berry"
"169";"1";"14";"vibrant purple"
"169";"2";"14";"vibrant purple"
"170";"1";"14";"black"
"170";"2";"14";"black"
"171";"1";"14";"magenta"
"171";"2";"14";"magenta"
"172";"1";"14";"lime"
"172";"2";"14";"lime"
"173";"1";"14";"cobalt"
"173";"2";"14";"cobalt"
"174";"1";"14";"orange"
"174";"2";"14";"orange"
"175";"1";"14";"red"
"175";"2";"14";"red"
"176";"1";"14";"grape"
"176";"2";"14";"grape"
"177";"1";"14";"teal"
"177";"2";"14";"teal"
"178";"1";"14";"marine"
"178";"2";"14";"marine"
"179";"1";"14";"berry"
"179";"2";"14";"berry"
"180";"1";"14";"black"
"180";"2";"14";"black"
"181";"1";"14";"cobalt"
"181";"2";"14";"cobalt"
"182";"1";"14";"red"
"182";"2";"14";"red"
"183";"1";"14";"navy"
"183";"2";"14";"navy"
"184";"1";"14";"berry"
"184";"2";"14";"berry"
"185";"1";"14";"black"
"185";"2";"14";"black"
"186";"1";"14";"magenta"
"186";"2";"14";"magenta"
"187";"1";"14";"lime"
"187";"2";"14";"lime"
"188";"1";"14";"red"
"188";"2";"14";"red"
"189";"1";"14";"coral"
"189";"2";"14";"coral"
"190";"1";"14";"navy"
"190";"2";"14";"navy"
"191";"1";"14";"black"
"191";"2";"14";"black"
"192";"1";"14";"black"
"192";"2";"14";"black"
"193";"1";"14";"black"
"193";"2";"14";"black"
"194";"1";"14";"black"
"194";"2";"14";"black"
"195";"1";"14";"white"
"195";"2";"14";"white"
"196";"1";"14";"berry"
"196";"2";"14";"berry"
"197";"1";"14";"black"
"197";"2";"14";"black"
"198";"1";"14";"grape"
"198";"2";"14";"grape"
"199";"1";"14";"teal"
"199";"2";"14";"teal"
"200";"1";"14";"berry"
"200";"2";"14";"berry"
"201";"1";"14";"black"
"201";"2";"14";"black"
"202";"1";"14";"grape"
"202";"2";"14";"grape"
"203";"1";"14";"charcoal"
"203";"2";"14";"charcoal"
"204";"1";"14";"berry"
"204";"2";"14";"berry"
"205";"1";"14";"black"
"205";"2";"14";"black"
"206";"1";"14";"black"
"206";"2";"14";"black"
"207";"1";"14";"berry"
"207";"2";"14";"berry"
"208";"1";"14";"bottle"
"208";"2";"14";"bottle"
"209";"1";"14";"black"
"209";"2";"14";"black"
"210";"1";"14";"purple"
"210";"2";"14";"purple"
"211";"1";"14";"multi"
"211";"2";"14";"multi"
"212";"1";"14";"berry"
"212";"2";"14";"berry"
"213";"1";"14";"black"
"213";"2";"14";"black"
"214";"1";"14";"grape"
"214";"2";"14";"grape"
"215";"1";"14";"berry"
"215";"2";"14";"berry"
"216";"1";"14";"black"
"216";"2";"14";"black"
"217";"1";"14";"navy"
"217";"2";"14";"navy"
"218";"1";"14";"white"
"218";"2";"14";"white"
"219";"1";"14";"cobalt"
"219";"2";"14";"cobalt"
"220";"1";"14";"red"
"220";"2";"14";"red"
"221";"1";"14";"nude"
"221";"2";"14";"nude"
"222";"1";"14";"black"
"222";"2";"14";"black"
"223";"1";"14";"navy"
"223";"2";"14";"navy"
"224";"1";"14";"grape"
"224";"2";"14";"grape"
"225";"1";"14";"teal"
"225";"2";"14";"teal"
"226";"1";"14";"navy"
"226";"2";"14";"navy"
"227";"1";"14";"green"
"227";"2";"14";"green"
"228";"1";"14";"purple"
"228";"2";"14";"purple"
"229";"1";"14";"black"
"229";"2";"14";"black"
"230";"1";"14";"cobalt"
"230";"2";"14";"cobalt"
"231";"1";"14";"red"
"231";"2";"14";"red"
"232";"1";"14";"grape"
"232";"2";"14";"grape"
"233";"1";"14";"coral"
"233";"2";"14";"coral"
"234";"1";"14";"black"
"234";"2";"14";"black"
"235";"1";"14";"cream"
"235";"2";"14";"cream"
"236";"1";"14";"black"
"236";"2";"14";"black"
"237";"1";"14";"black"
"237";"2";"14";"black"
"238";"1";"14";"magenta"
"238";"2";"14";"magenta"
"239";"1";"14";"lime"
"239";"2";"14";"lime"
"240";"1";"14";"grape"
"240";"2";"14";"grape"
"241";"1";"14";"teal"
"241";"2";"14";"teal"
"242";"1";"14";"multi"
"242";"2";"14";"multi"
"243";"1";"14";"multi"
"243";"2";"14";"multi"
"244";"1";"14";"multi"
"244";"2";"14";"multi"
"245";"1";"14";"black"
"245";"2";"14";"black"
"246";"1";"14";"berry"
"246";"2";"14";"berry"
"247";"1";"14";"black"
"247";"2";"14";"black"
"248";"1";"14";"multi"
"248";"2";"14";"multi"
"249";"1";"14";"berry"
"249";"2";"14";"berry"
"250";"1";"14";"black"
"250";"2";"14";"black"
"251";"1";"14";"teal"
"251";"2";"14";"teal"
"252";"1";"14";"black"
"252";"2";"14";"black"
"253";"1";"14";"grape"
"253";"2";"14";"grape"
"254";"1";"14";"cream"
"254";"2";"14";"cream"
"255";"1";"14";"black"
"255";"2";"14";"black"
"256";"1";"14";"pink"
"256";"2";"14";"pink"
"257";"1";"14";"nude"
"257";"2";"14";"nude"
"258";"1";"14";"grey"
"258";"2";"14";"grey"
"259";"1";"14";"stone"
"259";"2";"14";"stone"
"260";"1";"14";"navy"
"260";"2";"14";"navy"
"261";"1";"14";"nude"
"261";"2";"14";"nude"
"262";"1";"14";"black"
"262";"2";"14";"black"
"263";"1";"14";"black"
"263";"2";"14";"black"
"264";"1";"14";"rust"
"264";"2";"14";"rust"
"265";"1";"14";"berry"
"265";"2";"14";"berry"
"266";"1";"14";"black"
"266";"2";"14";"black"
"267";"1";"14";"black"
"267";"2";"14";"black"
"268";"1";"14";"red"
"268";"2";"14";"red"
"269";"1";"14";"black"
"269";"2";"14";"black"
"270";"1";"14";"black"
"270";"2";"14";"black"
"271";"1";"14";"black"
"271";"2";"14";"black"
"272";"1";"14";"blue"
"272";"2";"14";"blue"
"273";"1";"14";"pink"
"273";"2";"14";"pink"
"274";"1";"14";"white"
"274";"2";"14";"white"
"275";"1";"14";"grey marl"
"275";"2";"14";"grey marl"
"276";"1";"14";"black"
"276";"2";"14";"black"
"277";"1";"14";"lime"
"277";"2";"14";"lime"
"278";"1";"14";"cobalt"
"278";"2";"14";"cobalt"
"279";"1";"14";"coral"
"279";"2";"14";"coral"
"280";"1";"14";"navy"
"280";"2";"14";"navy"
"281";"1";"14";"black"
"281";"2";"14";"black"
"282";"1";"14";"lime"
"282";"2";"14";"lime"
"283";"1";"14";"red"
"283";"2";"14";"red"
"284";"1";"14";"navy"
"284";"2";"14";"navy"
"285";"1";"14";"black"
"285";"2";"14";"black"
"286";"1";"14";"purple"
"286";"2";"14";"purple"
"287";"1";"14";"wine"
"287";"2";"14";"wine"
"288";"1";"14";"silver"
"288";"2";"14";"silver"
"289";"1";"14";"berry"
"289";"2";"14";"berry"
"290";"1";"14";"black"
"290";"2";"14";"black"
"291";"1";"14";"black"
"291";"2";"14";"black"
"292";"1";"14";"grape"
"292";"2";"14";"grape"
"293";"1";"14";"berry"
"293";"2";"14";"berry"
"294";"1";"14";"black"
"294";"2";"14";"black"
"295";"1";"14";"navy"
"295";"2";"14";"navy"
"296";"1";"14";"black"
"296";"2";"14";"black"
"297";"1";"14";"wine"
"297";"2";"14";"wine"
"298";"1";"14";"black"
"298";"2";"14";"black"
"299";"1";"14";"red"
"299";"2";"14";"red"
"300";"1";"14";"navy"
"300";"2";"14";"navy"
"301";"1";"14";"black"
"301";"2";"14";"black"
"302";"1";"14";"navy"
"302";"2";"14";"navy"
"303";"1";"14";"berry"
"303";"2";"14";"berry"
"304";"1";"14";"black"
"304";"2";"14";"black"
"305";"1";"14";"black"
"305";"2";"14";"black"
"306";"1";"14";"purple"
"306";"2";"14";"purple"
"307";"1";"14";"black"
"307";"2";"14";"black"
"308";"1";"14";"ivory"
"308";"2";"14";"ivory"
"309";"1";"14";"berry"
"309";"2";"14";"berry"
"310";"1";"14";"black"
"310";"2";"14";"black"
"311";"1";"14";"black"
"311";"2";"14";"black"
"312";"1";"14";"lime"
"312";"2";"14";"lime"
"313";"1";"14";"cobalt"
"313";"2";"14";"cobalt"
"314";"1";"14";"grape"
"314";"2";"14";"grape"
"315";"1";"14";"violet"
"315";"2";"14";"violet"
"316";"1";"14";"black"
"316";"2";"14";"black"
"317";"1";"14";"grape"
"317";"2";"14";"grape"
"318";"1";"14";"black"
"318";"2";"14";"black"
"319";"1";"14";"berry"
"319";"2";"14";"berry"
"320";"1";"14";"green"
"320";"2";"14";"green"
"321";"1";"14";"black"
"321";"2";"14";"black"
"322";"1";"14";"multi"
"322";"2";"14";"multi"
"323";"1";"14";"multi"
"323";"2";"14";"multi"
"324";"1";"14";"multi"
"324";"2";"14";"multi"
"325";"1";"14";"multi"
"325";"2";"14";"multi"
"326";"1";"14";"ivory"
"326";"2";"14";"ivory"
"327";"1";"14";"multi"
"327";"2";"14";"multi"
"328";"1";"14";"multi"
"328";"2";"14";"multi"
"329";"1";"14";"cream"
"329";"2";"14";"cream"
"330";"1";"14";"berry"
"330";"2";"14";"berry"
"331";"1";"14";"blue"
"331";"2";"14";"blue"
"332";"1";"14";"multi"
"332";"2";"14";"multi"
"333";"1";"14";"teal"
"333";"2";"14";"teal"
"334";"1";"14";"multi"
"334";"2";"14";"multi"
"335";"1";"14";"multi"
"335";"2";"14";"multi"
"336";"1";"14";"multi"
"336";"2";"14";"multi"
"337";"1";"14";"lime"
"337";"2";"14";"lime"
"338";"1";"14";"cobalt"
"338";"2";"14";"cobalt"
"339";"1";"14";"fuchsia"
"339";"2";"14";"fuchsia"
"340";"1";"14";"berry"
"340";"2";"14";"berry"
"341";"1";"14";"bottle"
"341";"2";"14";"bottle"
"342";"1";"14";"black"
"342";"2";"14";"black"
"343";"1";"14";"cobalt"
"343";"2";"14";"cobalt"
"344";"1";"14";"red"
"344";"2";"14";"red"
"345";"1";"14";"ivory"
"345";"2";"14";"ivory"
"346";"1";"14";"grape"
"346";"2";"14";"grape"
"347";"1";"14";"navy"
"347";"2";"14";"navy"
"348";"1";"14";"ecru"
"348";"2";"14";"ecru"
"349";"1";"14";"black"
"349";"2";"14";"black"
"350";"1";"14";"magenta"
"350";"2";"14";"magenta"
"351";"1";"14";"cobalt"
"351";"2";"14";"cobalt"
"352";"1";"14";"red"
"352";"2";"14";"red"
"353";"1";"14";"grape"
"353";"2";"14";"grape"
"354";"1";"14";"coral"
"354";"2";"14";"coral"
"355";"1";"14";"teal"
"355";"2";"14";"teal"
"356";"1";"14";"navy"
"356";"2";"14";"navy"
"357";"1";"14";"stone"
"357";"2";"14";"stone"
"358";"1";"14";"cream"
"358";"2";"14";"cream"
"359";"1";"14";"berry"
"359";"2";"14";"berry"
"360";"1";"14";"black"
"360";"2";"14";"black"
"361";"1";"14";"cobalt"
"361";"2";"14";"cobalt"
"362";"1";"14";"red"
"362";"2";"14";"red"
"363";"1";"14";"grape"
"363";"2";"14";"grape"
"364";"1";"14";"coral"
"364";"2";"14";"coral"
"365";"1";"14";"navy"
"365";"2";"14";"navy"
"366";"1";"14";"cream"
"366";"2";"14";"cream"
"367";"1";"14";"black"
"367";"2";"14";"black"
"368";"1";"14";"navy"
"368";"2";"14";"navy"
"369";"1";"14";"black"
"369";"2";"14";"black"
"370";"1";"14";"cobalt"
"370";"2";"14";"cobalt"
"371";"1";"14";"coral"
"371";"2";"14";"coral"
"372";"1";"14";"navy"
"372";"2";"14";"navy"
"373";"1";"14";"black"
"373";"2";"14";"black"
"374";"1";"14";"ivory"
"374";"2";"14";"ivory"
"375";"1";"14";"black"
"375";"2";"14";"black"
"376";"1";"14";"black"
"376";"2";"14";"black"
"377";"1";"14";"berry"
"377";"2";"14";"berry"
"378";"1";"14";"teal"
"378";"2";"14";"teal"
"379";"1";"14";"berry"
"379";"2";"14";"berry"
"380";"1";"14";"black"
"380";"2";"14";"black"
"381";"1";"14";"black"
"381";"2";"14";"black"
"382";"1";"14";"grape"
"382";"2";"14";"grape"
"383";"1";"14";"cream"
"383";"2";"14";"cream"
"384";"1";"14";"black"
"384";"2";"14";"black"
"385";"1";"14";"blue"
"385";"2";"14";"blue"
"386";"1";"14";"cream"
"386";"2";"14";"cream"
"387";"1";"14";"black"
"387";"2";"14";"black"
"388";"1";"14";"pink"
"388";"2";"14";"pink"
"389";"1";"14";"purple"
"389";"2";"14";"purple"
"390";"1";"14";"grape"
"390";"2";"14";"grape"
"391";"1";"14";"rust"
"391";"2";"14";"rust"
"392";"1";"14";"teal"
"392";"2";"14";"teal"
"393";"1";"14";"berry"
"393";"2";"14";"berry"
"394";"1";"14";"vibrant purple"
"394";"2";"14";"vibrant purple"
"395";"1";"14";"khaki"
"395";"2";"14";"khaki"
"396";"1";"14";"mocha"
"396";"2";"14";"mocha"
"397";"1";"14";"teal"
"397";"2";"14";"teal"
"398";"1";"14";"black"
"398";"2";"14";"black"
"399";"1";"14";"black"
"399";"2";"14";"black"
"400";"1";"14";"lime"
"400";"2";"14";"lime"
"401";"1";"14";"cobalt"
"401";"2";"14";"cobalt"
"402";"1";"14";"grape"
"402";"2";"14";"grape"
"403";"1";"14";"coral"
"403";"2";"14";"coral"
"404";"1";"14";"rose pink"
"404";"2";"14";"rose pink"
"405";"1";"14";"teal"
"405";"2";"14";"teal"
"406";"1";"14";"navy"
"406";"2";"14";"navy"
"407";"1";"14";"denim-blue"
"407";"2";"14";"denim-blue"
"408";"1";"14";"berry"
"408";"2";"14";"berry"
"409";"1";"14";"green"
"409";"2";"14";"green"
"410";"1";"14";"pink"
"410";"2";"14";"pink"
"411";"1";"14";"purple"
"411";"2";"14";"purple"
"412";"1";"14";"bottle"
"412";"2";"14";"bottle"
"413";"1";"14";"black"
"413";"2";"14";"black"
"414";"1";"14";"cobalt"
"414";"2";"14";"cobalt"
"415";"1";"14";"rust"
"415";"2";"14";"rust"
"416";"1";"14";"berry"
"416";"2";"14";"berry"
"417";"1";"14";"black"
"417";"2";"14";"black"
"418";"1";"14";"charcoal"
"418";"2";"14";"charcoal"
"419";"1";"14";"olive"
"419";"2";"14";"olive"
"420";"1";"14";"navy"
"420";"2";"14";"navy"
"421";"1";"14";"berry"
"421";"2";"14";"berry"
"422";"1";"14";"black"
"422";"2";"14";"black"
"423";"1";"14";"grape"
"423";"2";"14";"grape"
"424";"1";"14";"navy"
"424";"2";"14";"navy"
"425";"1";"14";"berry"
"425";"2";"14";"berry"
"426";"1";"14";"black"
"426";"2";"14";"black"
"427";"1";"14";"grape"
"427";"2";"14";"grape"
"428";"1";"14";"charcoal"
"428";"2";"14";"charcoal"
"429";"1";"14";"olive"
"429";"2";"14";"olive"
"430";"1";"14";"teal"
"430";"2";"14";"teal"
"431";"1";"14";"navy"
"431";"2";"14";"navy"
"432";"1";"14";"grey marl"
"432";"2";"14";"grey marl"
"433";"1";"14";"black"
"433";"2";"14";"black"
"434";"1";"14";"cobalt"
"434";"2";"14";"cobalt"
"435";"1";"14";"wine"
"435";"2";"14";"wine"
"436";"1";"14";"black"
"436";"2";"14";"black"
"437";"1";"14";"black"
"437";"2";"14";"black"
"438";"1";"14";"grape"
"438";"2";"14";"grape"
"439";"1";"14";"charcoal"
"439";"2";"14";"charcoal"
"440";"1";"14";"grey marl"
"440";"2";"14";"grey marl"
"441";"1";"14";"black"
"441";"2";"14";"black"
"442";"1";"14";"olive"
"442";"2";"14";"olive"
"443";"1";"14";"fuchsia"
"443";"2";"14";"fuchsia"
"444";"1";"14";"berry"
"444";"2";"14";"berry"
"445";"1";"14";"black"
"445";"2";"14";"black"
"446";"1";"14";"lime"
"446";"2";"14";"lime"
"447";"1";"14";"red"
"447";"2";"14";"red"
"448";"1";"14";"grape"
"448";"2";"14";"grape"
"449";"1";"14";"charcoal"
"449";"2";"14";"charcoal"
"450";"1";"14";"berry"
"450";"2";"14";"berry"
"451";"1";"14";"jade"
"451";"2";"14";"jade"
"452";"1";"14";"black"
"452";"2";"14";"black"
"453";"1";"14";"lime"
"453";"2";"14";"lime"
"454";"1";"14";"red"
"454";"2";"14";"red"
"455";"1";"14";"grape"
"455";"2";"14";"grape"
"456";"1";"14";"turquoise"
"456";"2";"14";"turquoise"
"457";"1";"14";"berry"
"457";"2";"14";"berry"
"458";"1";"14";"jade"
"458";"2";"14";"jade"
"459";"1";"14";"black"
"459";"2";"14";"black"
"460";"1";"14";"lime"
"460";"2";"14";"lime"
"461";"1";"14";"cobalt"
"461";"2";"14";"cobalt"
"462";"1";"14";"red"
"462";"2";"14";"red"
"463";"1";"14";"charcoal"
"463";"2";"14";"charcoal"
"464";"1";"14";"navy"
"464";"2";"14";"navy"
"465";"1";"14";"berry"
"465";"2";"14";"berry"
"466";"1";"14";"black"
"466";"2";"14";"black"
"467";"1";"14";"cobalt"
"467";"2";"14";"cobalt"
"468";"1";"14";"red"
"468";"2";"14";"red"
"469";"1";"14";"ivory"
"469";"2";"14";"ivory"
"470";"1";"14";"grape"
"470";"2";"14";"grape"
"471";"1";"14";"berry"
"471";"2";"14";"berry"
"472";"1";"14";"black"
"472";"2";"14";"black"
"473";"1";"14";"mustard"
"473";"2";"14";"mustard"
"474";"1";"14";"cobalt"
"474";"2";"14";"cobalt"
"475";"1";"14";"purple"
"475";"2";"14";"purple"
"476";"1";"14";"red"
"476";"2";"14";"red"
"477";"1";"14";"grape"
"477";"2";"14";"grape"
"478";"1";"14";"rust"
"478";"2";"14";"rust"
"479";"1";"14";"navy"
"479";"2";"14";"navy"
"480";"1";"14";"berry"
"480";"2";"14";"berry"
"481";"1";"14";"magenta"
"481";"2";"14";"magenta"
"482";"1";"14";"mustard"
"482";"2";"14";"mustard"
"483";"1";"14";"cobalt"
"483";"2";"14";"cobalt"
"484";"1";"14";"red"
"484";"2";"14";"red"
"485";"1";"14";"teal"
"485";"2";"14";"teal"
"486";"1";"14";"stone"
"486";"2";"14";"stone"
"487";"1";"14";"black"
"487";"2";"14";"black"
"488";"1";"14";"lime"
"488";"2";"14";"lime"
"489";"1";"14";"violet"
"489";"2";"14";"violet"
"490";"1";"14";"coral"
"490";"2";"14";"coral"
"491";"1";"14";"turquoise"
"491";"2";"14";"turquoise"
"492";"1";"14";"rose pink"
"492";"2";"14";"rose pink"
"493";"1";"14";"denim-blue"
"493";"2";"14";"denim-blue"
"494";"1";"14";"berry"
"494";"2";"14";"berry"
"495";"1";"14";"bottle"
"495";"2";"14";"bottle"
"496";"1";"14";"lime"
"496";"2";"14";"lime"
"497";"1";"14";"mustard"
"497";"2";"14";"mustard"
"498";"1";"14";"cobalt"
"498";"2";"14";"cobalt"
"499";"1";"14";"red"
"499";"2";"14";"red"
"500";"1";"14";"charcoal"
"500";"2";"14";"charcoal"
"501";"1";"14";"violet"
"501";"2";"14";"violet"
"502";"1";"14";"rust"
"502";"2";"14";"rust"
"503";"1";"14";"coral"
"503";"2";"14";"coral"
"504";"1";"14";"navy"
"504";"2";"14";"navy"
"505";"1";"14";"pink"
"505";"2";"14";"pink"
"506";"1";"14";"navy"
"506";"2";"14";"navy"
"507";"1";"14";"cream"
"507";"2";"14";"cream"
"508";"1";"14";"black"
"508";"2";"14";"black"
"509";"1";"14";"wine"
"509";"2";"14";"wine"
"510";"1";"14";"berry"
"510";"2";"14";"berry"
"511";"1";"14";"black"
"511";"2";"14";"black"
"512";"1";"14";"mink"
"512";"2";"14";"mink"
"513";"1";"14";"berry"
"513";"2";"14";"berry"
"514";"1";"14";"black"
"514";"2";"14";"black"
"515";"1";"14";"berry"
"515";"2";"14";"berry"
"516";"1";"14";"black"
"516";"2";"14";"black"
"517";"1";"14";"red"
"517";"2";"14";"red"
"518";"1";"14";"teal"
"518";"2";"14";"teal"
"519";"1";"14";"berry"
"519";"2";"14";"berry"
"520";"1";"14";"black"
"520";"2";"14";"black"
