"21";"B_azz41165";"B_azz41165";;;;;;;"10";"5";"data/bh/products/B_azz41165/B_azz41165_0.jpg";"1";"1";"91.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"22";"B_azz42177";"B_azz42177";;;;;;;"10";"5";"data/bh/products/B_azz42177/B_azz42177_0.jpg";"1";"1";"91.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"23";"B_azz40710";"B_azz40710";;;;;;;"10";"5";"data/bh/products/B_azz40710/B_azz40710_0.jpg";"1";"1";"71.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"24";"B_azz42175";"B_azz42175";;;;;;;"10";"5";"data/bh/products/B_azz42175/B_azz42175_0.jpg";"1";"1";"91.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"25";"B_azz35327";"B_azz35327";;;;;;;"10";"5";"data/bh/products/B_azz35327/B_azz35327_0.jpg";"1";"1";"75.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"26";"B_azz41517";"B_azz41517";;;;;;;"10";"5";"data/bh/products/B_azz41517/B_azz41517_0.jpg";"1";"1";"91.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"27";"B_azz35299";"B_azz35299";;;;;;;"10";"5";"data/bh/products/B_azz35299/B_azz35299_0.jpg";"1";"1";"75.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"28";"B_azz61603";"B_azz61603";;;;;;;"10";"5";"data/bh/products/B_azz61603/B_azz61603_0.jpg";"1";"1";"39.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"29";"B_azz36552";"B_azz36552";;;;;;;"10";"5";"data/bh/products/B_azz36552/B_azz36552_0.jpg";"1";"1";"47.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"30";"B_azz37507";"B_azz37507";;;;;;;"10";"5";"data/bh/products/B_azz37507/B_azz37507_0.jpg";"1";"1";"75.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"31";"B_azz36553";"B_azz36553";;;;;;;"10";"5";"data/bh/products/B_azz36553/B_azz36553_0.jpg";"1";"1";"47.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"32";"B_azz35554";"B_azz35554";;;;;;;"10";"5";"data/bh/products/B_azz35554/B_azz35554_0.jpg";"1";"1";"75.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"33";"B_azz36072";"B_azz36072";;;;;;;"10";"5";"data/bh/products/B_azz36072/B_azz36072_0.jpg";"1";"1";"39.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"34";"B_azz39628";"B_azz39628";;;;;;;"10";"5";"data/bh/products/B_azz39628/B_azz39628_0.jpg";"1";"1";"47.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"35";"B_azz65812";"B_azz65812";;;;;;;"10";"5";"data/bh/products/B_azz65812/B_azz65812_0.jpg";"1";"1";"39.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"36";"B_azz60069";"B_azz60069";;;;;;;"10";"5";"data/bh/products/B_azz60069/B_azz60069_0.jpg";"1";"1";"45.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"37";"B_azz37470";"B_azz37470";;;;;;;"10";"5";"data/bh/products/B_azz37470/B_azz37470_0.jpg";"1";"1";"47.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"38";"B_azz35928";"B_azz35928";;;;;;;"10";"5";"data/bh/products/B_azz35928/B_azz35928_0.jpg";"1";"1";"47.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"39";"B_azz38205";"B_azz38205";;;;;;;"10";"5";"data/bh/products/B_azz38205/B_azz38205_0.jpg";"1";"1";"71.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"40";"B_azz36303";"B_azz36303";;;;;;;"10";"5";"data/bh/products/B_azz36303/B_azz36303_0.jpg";"1";"1";"75.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"41";"B_azz36003";"B_azz36003";;;;;;;"10";"5";"data/bh/products/B_azz36003/B_azz36003_0.jpg";"1";"1";"71.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"42";"B_azz41070";"B_azz41070";;;;;;;"10";"5";"data/bh/products/B_azz41070/B_azz41070_0.jpg";"1";"1";"59.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"43";"B_azz69797";"B_azz69797";;;;;;;"10";"5";"data/bh/products/B_azz69797/B_azz69797_0.jpg";"1";"1";"47.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"44";"B_azz38402";"B_azz38402";;;;;;;"10";"5";"data/bh/products/B_azz38402/B_azz38402_0.jpg";"1";"1";"71.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"45";"B_azz40746";"B_azz40746";;;;;;;"10";"5";"data/bh/products/B_azz40746/B_azz40746_0.jpg";"1";"1";"71.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"46";"B_azz40731";"B_azz40731";;;;;;;"10";"5";"data/bh/products/B_azz40731/B_azz40731_0.jpg";"1";"1";"59.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"47";"B_azz39642";"B_azz39642";;;;;;;"10";"5";"data/bh/products/B_azz39642/B_azz39642_0.jpg";"1";"1";"59.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"48";"B_azz40754";"B_azz40754";;;;;;;"10";"5";"data/bh/products/B_azz40754/B_azz40754_0.jpg";"1";"1";"59.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"49";"B_azz42642";"B_azz42642";;;;;;;"10";"5";"data/bh/products/B_azz42642/B_azz42642_0.jpg";"1";"1";"47.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"50";"B_azz41542";"B_azz41542";;;;;;;"10";"5";"data/bh/products/B_azz41542/B_azz41542_0.jpg";"1";"1";"59.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"51";"B_azz40757";"B_azz40757";;;;;;;"10";"5";"data/bh/products/B_azz40757/B_azz40757_0.jpg";"1";"1";"59.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"52";"B_azz38434";"B_azz38434";;;;;;;"10";"5";"data/bh/products/B_azz38434/B_azz38434_0.jpg";"1";"1";"59.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"53";"B_azz62217";"B_azz62217";;;;;;;"10";"5";"data/bh/products/B_azz62217/B_azz62217_0.jpg";"1";"1";"59.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"54";"B_azz40328";"B_azz40328";;;;;;;"10";"5";"data/bh/products/B_azz40328/B_azz40328_0.jpg";"1";"1";"75.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"55";"B_azz48242";"B_azz48242";;;;;;;"10";"5";"data/bh/products/B_azz48242/B_azz48242_0.jpg";"1";"1";"59.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"56";"B_azz36752";"B_azz36752";;;;;;;"10";"5";"data/bh/products/B_azz36752/B_azz36752_0.jpg";"1";"1";"91.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"57";"B_azz50689";"B_azz50689";;;;;;;"10";"5";"data/bh/products/B_azz50689/B_azz50689_0.jpg";"1";"1";"47.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"58";"B_azz37352";"B_azz37352";;;;;;;"10";"5";"data/bh/products/B_azz37352/B_azz37352_0.jpg";"1";"1";"47.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"59";"B_azz36870";"B_azz36870";;;;;;;"10";"5";"data/bh/products/B_azz36870/B_azz36870_0.jpg";"1";"1";"71.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"60";"B_azz37722";"B_azz37722";;;;;;;"10";"5";"data/bh/products/B_azz37722/B_azz37722_0.jpg";"1";"1";"71.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"61";"B_azz36057";"B_azz36057";;;;;;;"10";"5";"data/bh/products/B_azz36057/B_azz36057_0.jpg";"1";"1";"75.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"62";"B_azz62926";"B_azz62926";;;;;;;"10";"5";"data/bh/products/B_azz62926/B_azz62926_0.jpg";"1";"1";"75.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"63";"B_azz59678";"B_azz59678";;;;;;;"10";"5";"data/bh/products/B_azz59678/B_azz59678_0.jpg";"1";"1";"33.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"64";"B_azz53326";"B_azz53326";;;;;;;"10";"5";"data/bh/products/B_azz53326/B_azz53326_0.jpg";"1";"1";"33.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"65";"B_azz37709";"B_azz37709";;;;;;;"10";"5";"data/bh/products/B_azz37709/B_azz37709_0.jpg";"1";"1";"59.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"66";"B_azz38699";"B_azz38699";;;;;;;"10";"5";"data/bh/products/B_azz38699/B_azz38699_0.jpg";"1";"1";"75.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"67";"B_azz38358";"B_azz38358";;;;;;;"10";"5";"data/bh/products/B_azz38358/B_azz38358_0.jpg";"1";"1";"71.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"68";"B_azz37707";"B_azz37707";;;;;;;"10";"5";"data/bh/products/B_azz37707/B_azz37707_0.jpg";"1";"1";"59.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"69";"B_azz42963";"B_azz42963";;;;;;;"10";"5";"data/bh/products/B_azz42963/B_azz42963_0.jpg";"1";"1";"39.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"70";"B_azz57064";"B_azz57064";;;;;;;"10";"5";"data/bh/products/B_azz57064/B_azz57064_0.jpg";"1";"1";"45.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"71";"B_azz37432";"B_azz37432";;;;;;;"10";"5";"data/bh/products/B_azz37432/B_azz37432_0.jpg";"1";"1";"71.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"72";"B_azz38566";"B_azz38566";;;;;;;"10";"5";"data/bh/products/B_azz38566/B_azz38566_0.jpg";"1";"1";"79.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"73";"B_azz36554";"B_azz36554";;;;;;;"10";"5";"data/bh/products/B_azz36554/B_azz36554_0.jpg";"1";"1";"71.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"74";"B_azz37741";"B_azz37741";;;;;;;"10";"5";"data/bh/products/B_azz37741/B_azz37741_0.jpg";"1";"1";"71.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"75";"B_azz36550";"B_azz36550";;;;;;;"10";"5";"data/bh/products/B_azz36550/B_azz36550_0.jpg";"1";"1";"75.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"76";"B_azz40740";"B_azz40740";;;;;;;"10";"5";"data/bh/products/B_azz40740/B_azz40740_0.jpg";"1";"1";"75.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"77";"B_azz36302";"B_azz36302";;;;;;;"10";"5";"data/bh/products/B_azz36302/B_azz36302_0.jpg";"1";"1";"75.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"78";"B_azz35297";"B_azz35297";;;;;;;"10";"5";"data/bh/products/B_azz35297/B_azz35297_0.jpg";"1";"1";"59.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"79";"B_azz37356";"B_azz37356";;;;;;;"10";"5";"data/bh/products/B_azz37356/B_azz37356_0.jpg";"1";"1";"47.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"80";"B_azz36445";"B_azz36445";;;;;;;"10";"5";"data/bh/products/B_azz36445/B_azz36445_0.jpg";"1";"1";"71.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"81";"B_azz46300";"B_azz46300";;;;;;;"10";"5";"data/bh/products/B_azz46300/B_azz46300_0.jpg";"1";"1";"75.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"82";"B_azz36058";"B_azz36058";;;;;;;"10";"5";"data/bh/products/B_azz36058/B_azz36058_0.jpg";"1";"1";"75.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"83";"B_azz45741";"B_azz45741";;;;;;;"10";"5";"data/bh/products/B_azz45741/B_azz45741_0.jpg";"1";"1";"75.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"84";"B_azz62929";"B_azz62929";;;;;;;"10";"5";"data/bh/products/B_azz62929/B_azz62929_0.jpg";"1";"1";"75.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"85";"B_azz41398";"B_azz41398";;;;;;;"10";"5";"data/bh/products/B_azz41398/B_azz41398_0.jpg";"1";"1";"59.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"86";"B_azz41510";"B_azz41510";;;;;;;"10";"5";"data/bh/products/B_azz41510/B_azz41510_0.jpg";"1";"1";"59.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"87";"B_azz36729";"B_azz36729";;;;;;;"10";"5";"data/bh/products/B_azz36729/B_azz36729_0.jpg";"1";"1";"71.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"88";"B_azz41362";"B_azz41362";;;;;;;"10";"5";"data/bh/products/B_azz41362/B_azz41362_0.jpg";"1";"1";"71.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"89";"B_azz43173";"B_azz43173";;;;;;;"10";"5";"data/bh/products/B_azz43173/B_azz43173_0.jpg";"1";"1";"75.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"90";"B_azz39649";"B_azz39649";;;;;;;"10";"5";"data/bh/products/B_azz39649/B_azz39649_0.jpg";"1";"1";"75.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"91";"B_azz42878";"B_azz42878";;;;;;;"10";"5";"data/bh/products/B_azz42878/B_azz42878_0.jpg";"1";"1";"79.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"92";"B_azz35870";"B_azz35870";;;;;;;"10";"5";"data/bh/products/B_azz35870/B_azz35870_0.jpg";"1";"1";"75.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
"93";"B_azz37725";"B_azz37725";;;;;;;"10";"5";"data/bh/products/B_azz37725/B_azz37725_0.jpg";"1";"1";"59.0";"0";"9";"2013-08-14";"500.00000000";"2";"90";"60";"90";"1";"0";"1";"1";"1";"2013-12-12 14:20:32";"2013-12-12 14:20:32";"10"
